ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,APPROVED
5097076,M,Y,Y,1,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12127,-307,1,0,1,0,Drivers,3.0,1
5097078,F,Y,Y,0,225000.0,Working,Incomplete higher,Civil marriage,House / apartment,-16968,-5754,1,0,0,1,Other,2.0,1
5097079,F,Y,N,0,337500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-19228,-1129,1,0,1,0,Drivers,1.0,1
5097087,F,N,Y,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12026,-2346,1,0,1,0,Laborers,2.0,0
5097089,F,N,N,1,124200.0,Working,Secondary / secondary special,Married,House / apartment,-14173,-1828,1,0,0,0,Laborers,3.0,0
5097091,F,N,Y,0,178200.0,Commercial associate,Higher education,Separated,House / apartment,-13446,-1677,1,0,0,0,Other,1.0,1
5097095,F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-16477,-3017,1,1,1,0,High skill tech staff,2.0,0
5097105,F,N,Y,0,193500.0,Working,Secondary / secondary special,Married,House / apartment,-21026,-11448,1,0,1,0,Other,2.0,1
5097120,M,N,Y,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-19225,-5970,1,0,0,0,Laborers,2.0,1
5097132,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-11382,-2468,1,1,1,0,Drivers,2.0,1
5097136,F,Y,N,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-12858,-1372,1,0,0,0,Laborers,2.0,1
5097151,F,N,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19812,-764,1,0,0,0,Cleaning staff,1.0,1
5097155,F,N,Y,0,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-19165,-7704,1,0,0,0,Other,2.0,0
5097158,F,N,Y,2,202500.0,Working,Incomplete higher,Married,House / apartment,-12649,-764,1,0,0,0,Other,4.0,0
5097163,F,N,N,1,292500.0,Working,Secondary / secondary special,Married,House / apartment,-12609,-3289,1,0,0,0,Medicine staff,3.0,1
5099706,F,N,Y,1,157500.0,Working,Higher education,Married,House / apartment,-11012,-948,1,0,0,0,Sales staff,3.0,0
5099711,M,Y,N,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-14095,-1526,1,0,0,0,Drivers,2.0,1
5099731,M,Y,N,0,171000.0,Working,Secondary / secondary special,Married,Co-op apartment,-10857,-218,1,0,0,0,Other,2.0,1
5099734,F,N,Y,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,-18939,-12179,1,0,0,0,Laborers,1.0,0
5099744,F,Y,Y,1,193500.0,Commercial associate,Higher education,Married,House / apartment,-10716,-491,1,0,0,0,Sales staff,3.0,0
5099745,F,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10112,-3170,1,1,1,0,Laborers,3.0,1
5099772,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14784,-5817,1,0,0,0,Security staff,2.0,1
5099779,M,Y,N,0,252000.0,Working,Higher education,Married,House / apartment,-15227,-5300,1,1,1,0,Laborers,2.0,1
5099794,M,Y,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14156,-2195,1,1,1,0,Other,4.0,0
5099804,F,N,N,2,82350.0,Working,Incomplete higher,Married,With parents,-12154,-4083,1,1,0,0,Cleaning staff,4.0,1
5099807,M,Y,Y,1,337500.0,Working,Higher education,Married,House / apartment,-11489,-3109,1,0,0,0,Managers,3.0,1
5099812,M,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11675,-795,1,0,0,0,Laborers,1.0,1
5099828,F,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12035,-1587,1,1,0,0,Sales staff,2.0,1
5099833,F,N,Y,0,54000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12000,-491,1,0,1,0,Cooking staff,2.0,0
5099842,F,N,Y,2,112500.0,Working,Higher education,Married,House / apartment,-14768,-2133,1,1,1,1,Core staff,4.0,1
5099856,F,N,Y,0,81000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17926,-399,1,0,0,0,Cooking staff,2.0,1
5099867,F,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16278,-3140,1,0,0,0,Sales staff,1.0,1
5099880,F,N,Y,0,112500.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-10244,-279,1,0,1,1,Other,1.0,1
5099883,M,Y,N,0,315000.0,Working,Incomplete higher,Married,House / apartment,-11443,-1038,1,0,0,0,Other,2.0,1
5099893,F,Y,Y,0,180000.0,Commercial associate,Incomplete higher,Married,House / apartment,-13687,-4144,1,0,0,0,Laborers,2.0,1
5099900,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20341,-6853,1,0,0,0,Laborers,2.0,1
5099905,M,Y,N,0,441000.0,State servant,Secondary / secondary special,Married,Office apartment,-9614,-1526,1,0,0,0,Cooking staff,2.0,0
5099906,F,N,Y,2,112500.0,Working,Incomplete higher,Married,House / apartment,-10927,-1860,1,0,0,0,Core staff,4.0,1
5099908,F,N,Y,2,126000.0,Working,Secondary / secondary special,Married,House / apartment,-10020,-1587,1,1,1,0,Sales staff,4.0,1
5099916,F,N,N,0,202500.0,State servant,Higher education,Married,House / apartment,-17140,-4325,1,0,0,0,Other,2.0,0
5099931,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,Office apartment,-15090,-6761,1,0,0,0,Managers,3.0,1
5099945,F,Y,N,0,185400.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14747,-3229,1,0,0,0,Laborers,2.0,1
5099951,F,N,Y,3,45000.0,Working,Secondary / secondary special,Married,House / apartment,-15540,-8100,1,1,1,0,Other,5.0,1
5099968,M,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-21854,-764,1,0,0,0,Laborers,2.0,1
5099973,F,N,N,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-10218,-1740,1,0,1,0,Security staff,2.0,1
5099978,M,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-20216,-1038,1,0,0,0,Laborers,2.0,0
5099979,M,N,Y,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11915,-644,1,0,0,0,Laborers,2.0,0
5099980,M,N,Y,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,-15059,-1069,1,0,0,0,Low-skill Laborers,1.0,1
5099982,M,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-13502,-2256,1,1,1,0,Drivers,2.0,1
5099986,F,Y,Y,2,112500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-13328,-5817,1,0,1,0,High skill tech staff,4.0,1
5099990,F,Y,Y,2,157500.0,Working,Higher education,Married,House / apartment,-12804,-1799,1,0,0,0,Core staff,4.0,0
5099993,F,N,N,0,202500.0,Working,Higher education,Married,Municipal apartment,-17761,-8527,1,0,0,0,Core staff,2.0,1
5100000,F,N,N,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15226,-3414,1,0,0,0,Sales staff,3.0,0
5100002,F,N,Y,2,118350.0,Working,Secondary / secondary special,Married,House / apartment,-10355,-3260,1,0,0,0,Cooking staff,4.0,1
5100005,M,Y,N,3,180000.0,Working,Secondary / secondary special,Married,House / apartment,-10048,-3475,1,1,0,0,Other,5.0,1
5100009,F,N,N,0,90000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-10490,-796,1,1,0,0,Laborers,1.0,0
5100010,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-19318,-918,1,1,1,0,Laborers,2.0,1
5100012,M,N,N,0,450000.0,Commercial associate,Incomplete higher,Married,House / apartment,-14465,-4145,1,1,1,0,Managers,2.0,1
5100013,F,N,Y,1,180000.0,Commercial associate,Higher education,Married,House / apartment,-17560,-8923,1,0,1,0,Accountants,3.0,1
5100015,F,N,Y,2,45000.0,Working,Secondary / secondary special,Married,House / apartment,-13624,-2836,1,1,0,0,Laborers,4.0,0
5100020,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15668,-6032,1,0,0,0,Laborers,2.0,1
5100021,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-15537,-5787,1,0,0,0,Medicine staff,2.0,0
5100022,F,Y,N,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14883,-1010,1,0,0,0,Sales staff,3.0,1
5100024,M,Y,N,1,148500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12930,-2865,1,1,1,0,Drivers,3.0,1
5100026,F,Y,N,0,112500.0,Working,Higher education,Married,House / apartment,-11796,-2134,1,0,0,0,Laborers,2.0,1
5100030,F,N,N,2,135000.0,Working,Secondary / secondary special,Separated,House / apartment,-13434,-1254,1,1,0,0,Laborers,3.0,1
5100031,F,N,N,0,144000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16898,-7310,1,1,1,0,Core staff,1.0,1
5100032,M,Y,N,1,360000.0,State servant,Secondary / secondary special,Married,House / apartment,-11294,-3536,1,0,1,0,Drivers,3.0,0
5100033,M,Y,N,1,337500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14474,-1010,1,1,0,0,Managers,3.0,1
5100036,M,Y,N,1,540000.0,Working,Higher education,Married,House / apartment,-14093,-704,1,1,0,0,Other,3.0,0
5100037,M,Y,N,0,207000.0,Working,Secondary / secondary special,Married,Municipal apartment,-20535,-888,1,0,0,0,Laborers,2.0,0
5100038,M,Y,Y,2,301500.0,State servant,Secondary / secondary special,Married,Office apartment,-17080,-2715,1,0,1,0,High skill tech staff,4.0,1
5100039,M,N,Y,0,630000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18754,-2470,1,0,0,0,Sales staff,1.0,1
5100042,F,N,N,2,103500.0,Working,Incomplete higher,Married,House / apartment,-11078,-3960,1,0,0,0,Sales staff,4.0,1
5100045,F,Y,Y,0,270000.0,Commercial associate,Higher education,Married,House / apartment,-15545,-644,1,0,0,0,Managers,2.0,1
5100046,F,N,Y,1,108000.0,Working,Secondary / secondary special,Married,House / apartment,-11950,-3109,1,0,0,0,Cleaning staff,3.0,1
5100048,F,N,Y,3,112500.0,Working,Secondary / secondary special,Separated,House / apartment,-12593,-2837,1,0,0,0,Other,4.0,1
5100049,M,N,N,2,225000.0,Working,Secondary / secondary special,Married,Rented apartment,-10135,-979,1,0,0,0,Other,4.0,1
5100050,F,N,N,3,135000.0,Working,Incomplete higher,Married,Office apartment,-12544,-1131,1,1,0,0,Core staff,5.0,0
5100055,M,Y,N,0,193500.0,Working,Secondary / secondary special,Married,House / apartment,-17064,-1921,1,0,0,0,Laborers,2.0,1
5100058,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-20109,-857,1,1,1,0,Other,2.0,1
5100059,F,Y,N,1,81000.0,Working,Secondary / secondary special,Married,House / apartment,-15062,-2014,1,1,0,0,Other,3.0,1
5100065,F,N,N,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-10456,-1953,1,1,0,0,Medicine staff,2.0,0
5100067,M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20776,-2745,1,1,1,0,Managers,2.0,1
5100070,F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,-13714,-3931,1,1,1,0,Private service staff,2.0,0
5100071,F,N,Y,0,270000.0,Working,Incomplete higher,Civil marriage,Rented apartment,-11930,-734,1,0,0,0,Other,2.0,1
5100073,F,N,Y,0,292500.0,Working,Secondary / secondary special,Single / not married,Office apartment,-19679,-2074,1,0,0,0,Cleaning staff,1.0,1
5100082,F,Y,Y,0,225000.0,Working,Higher education,Civil marriage,House / apartment,-19299,-614,1,0,1,0,Other,2.0,1
5100083,M,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10815,-2806,1,0,0,0,Managers,3.0,1
5100084,M,N,N,0,252000.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,-14283,-6823,1,0,1,1,Drivers,1.0,1
5100086,M,Y,N,0,90000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-10853,-249,1,0,1,0,Laborers,1.0,0
5100087,M,N,N,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,-15670,-1010,1,1,0,0,High skill tech staff,2.0,0
5100089,F,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19145,-4356,1,0,0,0,Laborers,2.0,0
5100091,M,N,Y,0,225000.0,Working,Higher education,Married,House / apartment,-13804,-1921,1,0,0,0,Laborers,2.0,0
5100096,M,Y,Y,0,90000.0,Commercial associate,Higher education,Married,House / apartment,-21195,-1679,1,0,0,1,Other,2.0,1
5100101,F,N,Y,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,-10943,-431,1,0,0,0,Laborers,2.0,1
5100104,M,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11101,-96,1,1,0,0,Security staff,3.0,0
5100106,M,Y,N,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-17660,-3261,1,1,1,0,Laborers,2.0,0
5100112,F,N,N,0,270000.0,Working,Secondary / secondary special,Married,Rented apartment,-15220,-2134,1,1,1,0,Other,2.0,0
5100113,F,Y,Y,0,202500.0,State servant,Incomplete higher,Married,Municipal apartment,-13855,-795,1,1,1,0,Laborers,2.0,0
5100115,M,Y,Y,0,180000.0,Working,Higher education,Married,House / apartment,-17704,-3961,1,0,0,0,Managers,2.0,0
5100123,M,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,-20319,-3961,1,1,0,0,Other,2.0,1
5100125,F,N,N,2,76500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11978,-370,1,0,0,0,Other,4.0,1
5100127,M,N,Y,2,184500.0,Working,Secondary / secondary special,Married,House / apartment,-11606,-1953,1,1,1,1,Other,4.0,0
5100128,F,N,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12022,-2317,1,0,0,0,Laborers,4.0,1
5100130,F,Y,Y,1,207000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17325,-764,1,0,1,0,Other,3.0,1
5100132,M,Y,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,-13955,-1891,1,0,0,0,Drivers,4.0,1
5100135,F,N,Y,0,126000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-20161,-1100,1,1,1,0,Cooking staff,1.0,0
5100141,F,N,Y,0,180000.0,State servant,Higher education,Single / not married,House / apartment,-17827,-3810,1,0,0,0,Managers,1.0,1
5100142,F,N,Y,0,121500.0,Working,Higher education,Married,House / apartment,-15930,-3748,1,1,0,0,Laborers,2.0,1
5100144,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17563,-2715,1,0,0,0,Laborers,2.0,1
5100147,F,N,N,2,157500.0,Working,Secondary / secondary special,Civil marriage,Rented apartment,-15635,-1860,1,0,0,0,Sales staff,4.0,1
5100152,F,Y,N,0,144000.0,Working,Secondary / secondary special,Widow,House / apartment,-14407,-1345,1,0,0,0,HR staff,1.0,0
5100155,F,Y,N,3,675000.0,Working,Secondary / secondary special,Married,House / apartment,-13808,-1831,1,0,0,0,Managers,5.0,1
5100156,M,Y,Y,0,234000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-23324,-5239,1,1,1,0,High skill tech staff,2.0,1
5100160,F,N,Y,1,202500.0,Working,Secondary / secondary special,Civil marriage,With parents,-13214,-2805,1,0,1,0,Sales staff,3.0,0
5100164,M,N,N,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-11868,-400,1,0,0,0,Drivers,3.0,0
5100165,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-14614,-2440,1,1,0,0,Laborers,2.0,1
5100166,M,Y,Y,0,193500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20225,-96,1,0,1,0,Laborers,2.0,1
5100167,F,N,Y,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,-15410,-188,1,1,1,0,Waiters/barmen staff,2.0,0
5100172,F,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13022,-3931,1,1,1,0,Laborers,3.0,0
5100177,F,Y,N,2,315000.0,Working,Higher education,Married,House / apartment,-13793,-2653,1,1,1,0,Managers,4.0,1
5100180,F,N,Y,0,171000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-23304,-3202,1,0,1,1,Other,1.0,1
5100182,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15462,-248,1,0,1,0,Drivers,3.0,1
5100183,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-19797,-1009,1,0,0,0,Other,2.0,1
5100184,M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-10612,-978,1,0,0,0,Laborers,1.0,0
5100185,F,N,Y,0,450000.0,Working,Higher education,Civil marriage,House / apartment,-16135,-5208,1,0,0,0,Managers,2.0,1
5100186,F,Y,Y,1,540000.0,Working,Higher education,Separated,House / apartment,-17547,-4387,1,0,0,0,Core staff,2.0,0
5100189,M,N,Y,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-18360,-7888,1,1,1,0,Drivers,2.0,0
5100193,M,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-13205,-1953,1,1,1,0,Laborers,3.0,1
5100196,F,Y,Y,2,540000.0,Working,Secondary / secondary special,Married,House / apartment,-15072,-4997,1,1,1,0,Accountants,4.0,1
5100199,F,N,Y,2,112500.0,Working,Incomplete higher,Married,House / apartment,-14949,-2745,1,1,0,0,Laborers,4.0,1
5100200,M,Y,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-19843,-1922,1,0,0,0,Managers,2.0,0
5100202,M,Y,N,1,292500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-10502,-3779,1,0,1,0,Managers,3.0,1
5100204,F,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17366,-3080,1,0,0,0,Core staff,2.0,0
5100211,M,N,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13832,-430,1,1,0,0,Laborers,4.0,1
5100219,M,N,Y,0,450000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16669,-460,1,0,0,1,Managers,2.0,1
5100220,M,Y,Y,2,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15182,-6123,1,0,0,0,Drivers,4.0,0
5100221,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-16199,-3748,1,0,0,0,Core staff,2.0,1
5100222,F,N,Y,0,157500.0,Commercial associate,Higher education,Married,House / apartment,-17673,-6579,1,0,0,0,Other,2.0,1
5100225,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19210,-3322,1,0,1,0,Managers,2.0,1
5100227,F,N,Y,0,148500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-21755,-1345,1,0,0,0,Other,1.0,0
5100228,F,N,Y,2,202500.0,Commercial associate,Higher education,Married,House / apartment,-14925,-1069,1,0,0,0,Managers,4.0,0
5100229,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-17439,-6853,1,0,0,0,Laborers,2.0,1
5100235,F,N,N,0,270000.0,Working,Secondary / secondary special,Widow,House / apartment,-18325,-1799,1,0,0,0,Laborers,1.0,1
5100238,M,N,Y,1,382500.0,Working,Secondary / secondary special,Married,House / apartment,-12791,-460,1,0,0,0,Other,3.0,1
5100240,F,N,Y,1,90000.0,Working,Higher education,Married,With parents,-12722,-5331,1,0,0,0,Cleaning staff,3.0,1
